order_detail_id,order_id,pizza_id,quantity
104245,22676,pz_0378,3
118764,2193,pz_0051,1
72803,63379,pz_0276,1
33194,12313,pz_0234,1
145809,7792,pz_0351,2
170274,56035,pz_0118,2
87005,48416,pz_0030,1
175511,72261,pz_0244,1
170536,451,pz_0066,2
6164,83859,pz_0093,1
169401,23287,pz_0055,2
142682,44914,pz_0010,2
191239,84028,pz_0164,2
180820,25090,pz_0026,2
76708,52498,pz_0306,2
114916,33014,pz_0311,1
16761,84455,pz_0110,1
102288,57299,pz_0329,1
147279,81115,pz_0312,1
38911,34595,pz_0098,1
177260,75551,pz_0133,2
92107,66242,pz_0223,1
190777,16649,pz_0284,1
149144,21005,pz_0272,1
126219,73067,pz_0200,1
110380,25422,pz_0048,1
75790,44716,pz_0339,2
121825,60164,pz_0119,2
5139,83152,pz_0157,2
162934,44963,pz_0353,2
174064,33566,pz_0115,1
171927,4243,pz_0212,1
132322,42121,pz_0159,1
117152,23042,pz_0388,3
51943,76995,pz_0087,1
29824,32386,pz_0117,1
38570,60114,pz_0101,
128273,36380,pz_0170,2
164895,75657,pz_0228,2
133057,84247,pz_0046,1
7129,1636,pz_0103,1
90758,74013,pz_0014,3
167567,12091,pz_0215,1
146680,41272,pz_0144,1
58365,70545,pz_0286,1
180768,56649,pz_0156,1
41299,17497,pz_0253,2
84031,702,pz_0238,1
77062,2670,pz_0107,1
108685,3329,pz_0347,1
22757,5251,pz_0171,2
136184,44436,pz_0069,2
87520,78841,pz_0149,3
152569,30082,pz_0090,1
71101,31119,pz_0261,2
113099,23516,pz_0071,2
136,77587,pz_0277,2
1331,8935,pz_0102,2
23455,84602,pz_0183,1
179114,27170,pz_0081,1
36520,48109,pz_0102,1
37860,63404,pz_0029,1
42860,37042,pz_0047,1
86050,84613,pz_0012,1
122335,60855,pz_0141,1
56807,41157,pz_0171,1
53096,8561,pz_0376,1
26168,21354,pz_0178,1
115847,33392,pz_0208,1
60746,14718,pz_0280,1
116600,46674,pz_0114,1
125715,42030,pz_0148,1
141430,13853,pz_0276,1
64279,80453,pz_0261,2
9072,30963,pz_0310,1
165306,63037,pz_0313,1
188886,42407,pz_0384,3
50692,84967,pz_0148,1
11889,72195,pz_0234,1
176025,40216,pz_0063,4
30277,20583,pz_0028,1
176018,20723,pz_0363,2
193025,60760,pz_0191,2
35227,72923,pz_0232,2
83213,80768,pz_0192,1
15818,65040,pz_0133,2
113970,77212,pz_0060,4
61846,38448,pz_0263,1
85075,2992,pz_0128,2
12730,42672,pz_0333,2
25595,14110,pz_0374,1
111491,8202,pz_0071,1
192840,38233,pz_0305,1
114812,77853,pz_0247,1
136163,85219,pz_0248,1
75562,27080,pz_0122,4
140940,37709,pz_0328,1
29555,59096,pz_0371,1
35694,31354,pz_0212,2
154688,77036,pz_0006,1
142014,55989,pz_0128,2
67970,58069,pz_0209,1
123938,33325,pz_0249,1
116415,48014,pz_0364,1
115530,52752,pz_0042,1
100873,46772,pz_0022,1
43641,14027,pz_0315,1
39397,23492,pz_0385,2
188918,29026,pz_0265,1
119492,56030,pz_0199,1
158917,402,pz_0033,1
194154,78671,pz_0107,1
59296,41827,pz_0234,2
63604,83255,pz_0205,2
24755,68096,pz_0005,1
151063,84380,pz_0106,3
186525,67133,pz_0273,1
5455,53925,pz_0284,3
107239,26883,pz_0210,1
81190,8955,pz_0281,1
172683,84563,pz_0190,1
155991,21456,pz_0235,1
184269,67786,pz_0019,1
81171,74976,pz_0085,2
5001,54725,pz_0197,1
181048,38653,pz_0218,3
161037,49292,pz_0011,1
44514,23423,pz_0112,1
172530,48353,pz_0345,1
89392,79899,pz_0025,3
5946,38195,pz_0019,1
115144,17374,pz_0299,1
120863,5921,pz_0182,1
79,16383,pz_0021,3
30823,68075,pz_0034,1
54755,10842,pz_0061,1
193518,40527,pz_0189,2
187831,81816,pz_0178,1
53209,66276,pz_0181,1
131911,36884,pz_0252,1
150529,68734,pz_0233,1
89397,50710,pz_0225,2
67893,31113,pz_0158,4
144348,36014,pz_0181,2
159804,68438,pz_0272,2
113775,84434,pz_0381,1
68195,53151,pz_0294,4
126340,49469,pz_0037,1
60610,78793,pz_0091,2
103388,25136,pz_0003,1
8091,31551,pz_0325,1
71232,78920,pz_0030,3
80770,81138,pz_0241,1
97942,12729,pz_0236,1
105592,73430,pz_0184,3
171102,50789,pz_0201,1
162544,31200,pz_0362,1
120019,30572,pz_0232,1
192925,16248,pz_0148,3
174356,71593,pz_0371,2
174061,58000,pz_0179,2
12606,66116,pz_0150,1
156980,16245,pz_0004,1
186576,18671,pz_0132,1
144539,21108,pz_0134,1
79082,31657,pz_0012,1
50104,4114,pz_0165,1
75567,74370,pz_0358,1
126335,1246,pz_0082,2
154282,67493,pz_0380,2
77684,43056,pz_0139,1
49856,38625,pz_0107,1
48725,52102,pz_0043,2
10397,64879,pz_0115,4
169476,45394,pz_0038,2
1684,80130,pz_0345,1
188962,19484,pz_0286,2
122292,81205,pz_0370,1
33536,8595,pz_0357,1
104607,78317,pz_0311,1
155556,10072,pz_0306,2
17296,24550,pz_0013,3
180839,37041,pz_0033,1
73385,35425,pz_0077,1
71688,50432,pz_0081,1
190758,54337,pz_0244,1
124832,27777,pz_0222,1
57441,78558,pz_0271,1
10340,36832,pz_0072,2
137791,49886,pz_0005,2
63362,37842,pz_0341,3
51717,30988,pz_0279,1
96147,53852,pz_0079,1
186370,16206,pz_0348,2
50108,28429,pz_0380,1
150289,52998,pz_0217,1
65102,68935,pz_0039,1
106971,54142,pz_0254,1
8256,4805,pz_0174,1
27629,61500,pz_0366,1
13290,51058,pz_0133,
140943,29005,pz_0278,1
8980,68509,pz_0025,1
53324,3140,pz_0279,1
111814,30317,pz_0303,2
75026,49840,pz_0325,1
45383,49047,pz_0026,1
157184,47,pz_0128,2
173316,47657,pz_0149,1
68469,10844,pz_0046,2
112745,15116,pz_0079,1
57333,17261,pz_0142,1
8595,69244,pz_0107,1
76724,72421,,3
186389,24967,pz_0326,2
163352,41350,pz_0313,3
42549,56530,pz_0281,2
171664,60385,pz_0009,2
115754,72086,pz_0023,1
177436,46159,pz_0006,1
8372,78096,pz_0331,1
194475,3827,pz_0025,1
29799,85375,pz_0328,4
71788,2697,pz_0034,1
56367,70593,pz_0025,2
53906,1711,pz_0376,1
62838,19937,pz_0228,3
174182,25617,pz_0365,1
71605,60131,pz_0018,1
187045,24570,pz_0202,3
46136,80210,pz_0348,2
118508,85233,pz_0257,2
135675,19775,pz_0039,1
56341,33718,pz_0156,3
180330,40289,pz_0243,4
123224,8173,pz_0296,1
88531,15887,pz_0188,1
102067,22329,pz_0314,4
131244,73214,pz_0299,2
173322,24143,pz_0285,3
129724,35998,pz_0322,4
193704,6508,pz_0174,2
103798,27077,pz_0028,2
80551,58746,pz_0323,2
2127,39304,pz_0269,1
47820,78857,pz_0199,1
166941,21236,pz_0190,1
164978,67180,pz_0170,1
88553,82767,pz_0018,1
60613,69009,pz_0056,1
132412,12865,pz_0385,1
135725,47942,pz_0011,1
184564,3997,pz_0197,1
130666,57546,pz_0223,4
180757,76937,pz_0016,4
19951,64044,pz_0275,1
191566,35608,pz_0261,1
178845,58355,pz_0352,3
5791,81971,pz_0166,1
114895,56447,pz_0241,1
185757,80176,pz_0040,1
139090,17242,pz_0103,1
183217,57739,pz_0007,1
165759,2590,pz_0298,2
7097,62783,pz_0290,3
85675,35333,pz_0182,1
71787,27270,pz_0113,1
160475,23435,pz_0243,1
64035,24266,pz_0119,1
141620,63899,pz_0304,1
83059,33778,pz_0343,3
112479,63983,pz_0171,2
125961,62089,pz_0068,1
33063,759,pz_0054,2
40792,51774,pz_0298,2
105709,44509,pz_0125,2
173204,33194,,1
35396,80469,pz_0133,1
190312,42615,pz_0194,1
152922,49406,pz_0102,1
143620,49397,pz_0019,2
118329,33258,pz_0215,2
139337,79632,pz_0068,4
160889,81966,pz_0345,1
108611,63392,pz_0061,1
17759,1311,pz_0368,2
81446,44346,pz_0106,2
178474,18354,pz_0377,2
34876,64302,pz_0107,1
116276,76405,pz_0135,1
70599,2450,pz_0210,1
46075,69192,pz_0211,1
155511,13182,pz_0272,1
158591,75023,pz_0143,3
119756,44525,pz_0319,2
141156,30931,pz_0293,1
8843,18317,pz_0013,1
136072,73042,pz_0027,1
23110,81728,pz_0381,1
21206,22985,pz_0180,3
22712,58834,pz_0213,2
78563,5730,pz_0148,1
193525,45752,pz_0057,1
121387,13762,pz_0348,2
163883,39903,pz_0267,4
91432,3118,pz_0114,1
77799,18778,pz_0245,1
6817,55776,pz_0097,1
42713,7216,pz_0117,2
36209,55209,pz_0015,4
114004,54108,pz_0353,4
134389,29991,pz_0234,1
40286,84839,pz_0121,2
31578,14293,pz_0108,2
49623,9224,pz_0165,1
9839,39879,pz_0075,1
99946,83335,pz_0183,1
26012,45290,pz_0238,2
6939,66361,pz_0315,2
4280,4105,pz_0300,2
8412,32532,pz_0057,2
99713,32736,pz_0135,1
102093,41974,pz_0303,1
77429,67581,pz_0174,2
36677,31992,pz_0133,2
65974,31325,pz_0179,2
74158,23607,pz_0006,1
142706,5908,pz_0170,3
84720,85137,pz_0078,2
191067,46128,pz_0316,2
187041,26259,pz_0341,1
17621,15676,pz_0262,2
120831,84462,pz_0275,2
194363,35405,pz_0274,2
3958,32713,pz_0257,4
144797,76085,pz_0279,1
82458,14868,pz_0045,2
176035,75342,pz_0209,1
75771,67592,pz_0016,2
91894,9475,pz_0081,1
154867,42933,pz_0027,
154957,18032,pz_0105,1
68329,39577,pz_0031,2
135939,4121,pz_0309,2
159257,35643,pz_0153,2
64670,30839,pz_0258,2
127359,76525,pz_0197,1
121998,24464,pz_0271,2
135806,39903,pz_0370,1
116210,58116,pz_0066,1
71346,81713,pz_0035,1
119247,27651,pz_0359,2
21872,74214,pz_0054,2
24979,32097,pz_0173,2
115341,37683,pz_0142,2
171982,74222,pz_0055,1
140719,54569,pz_0351,1
98801,64794,pz_0274,1
39972,24255,pz_0130,2
7321,24259,pz_0015,1
151734,19514,,4
145866,896,pz_0303,2
75500,78323,pz_0199,1
183929,79353,pz_0221,1
45060,28855,pz_0153,1
114285,16140,pz_0042,2
151913,34405,pz_0365,1
105205,46471,pz_0067,1
168051,13268,pz_0089,1
152255,48206,pz_0136,1
105170,29972,pz_0315,3
169375,38136,pz_0233,2
106157,34963,pz_0062,1
63895,51401,pz_0375,1
140896,69948,pz_0278,4
178665,38004,pz_0201,3
87531,44827,pz_0027,1
186548,4176,pz_0001,1
24112,30764,pz_0248,1
186436,28352,pz_0041,1
55760,19502,pz_0383,1
14567,44900,pz_0278,1
39951,60631,pz_0337,2
164741,43029,pz_0254,1
46205,82022,pz_0322,1
37824,43493,pz_0362,3
98788,48507,pz_0204,1
67637,59883,pz_0125,1
124797,41400,pz_0268,1
122690,19815,pz_0196,2
187971,2241,pz_0195,2
3475,66073,pz_0224,1
158966,65609,pz_0093,1
170673,9175,pz_0006,3
46489,54169,pz_0074,1
5107,34592,pz_0022,2
84178,53826,pz_0075,3
19094,67917,pz_0381,4
23151,73455,pz_0178,3
45340,65065,pz_0095,3
135450,24678,pz_0333,1
121728,73414,pz_0237,1
118487,27295,pz_0251,2
156886,69330,pz_0016,1
178847,35032,pz_0272,2
76101,43657,pz_0293,1
79367,80431,pz_0232,1
173690,9507,pz_0026,2
75545,63635,pz_0035,1
191552,1172,pz_0084,3
67326,50039,pz_0273,2
80898,57867,pz_0208,1
39732,11051,pz_0152,1
70670,56744,pz_0013,1
62842,12139,pz_0258,1
74584,23658,pz_0154,1
36392,6010,pz_0113,1
56342,82518,pz_0258,2
155304,2742,pz_0073,3
114222,25004,pz_0043,2
93118,43495,pz_0343,4
180830,30063,pz_0338,1
130960,24302,pz_0109,1
179482,12069,pz_0179,1
84517,58158,pz_0329,2
144810,6998,pz_0256,1
41768,11094,pz_0344,1
178111,3277,pz_0101,1
8339,45755,pz_0128,2
141693,53895,pz_0150,1
105020,38730,pz_0030,3
71693,63360,pz_0039,1
33518,80502,pz_0015,1
56602,66718,pz_0085,1
175967,7083,pz_0025,1
102237,20545,pz_0263,1
165585,81349,pz_0385,2
178541,77943,pz_0178,2
172997,6944,pz_0131,2
6342,65857,pz_0318,2
147144,8101,pz_0275,2
6354,16623,pz_0097,2
66996,17447,pz_0173,1
75611,57936,pz_0333,1
143219,65200,pz_0360,1
98635,27531,pz_0074,1
52568,63100,pz_0383,1
50555,56490,pz_0147,2
141124,36709,pz_0109,2
180850,29585,pz_0284,1
23516,6263,pz_0083,1
88137,30663,pz_0023,1
51548,9344,pz_0286,1
71977,47880,pz_0135,1
163326,11892,pz_0359,4
177727,4381,pz_0036,2
89670,29894,pz_0226,1
159920,12320,pz_0278,1
58142,11675,pz_0386,1
150055,72694,pz_0201,1
116429,14060,pz_0146,2
9151,42990,pz_0123,1
27638,22358,pz_0048,2
19821,74103,pz_0149,4
190796,80527,pz_0380,3
97398,21328,pz_0298,2
191954,691,pz_0167,2
163646,2134,pz_0249,2
157819,39269,pz_0160,4
93429,50155,pz_0097,2
57456,22422,pz_0078,2
160392,84266,pz_0114,1
45966,180,pz_0151,4
145161,76891,pz_0172,1
172210,48324,pz_0377,1
110432,61382,pz_0270,1
127360,74068,pz_0341,1
88509,50226,pz_0293,1
90519,7434,pz_0032,2
14656,38236,pz_0110,1
187447,44586,pz_0369,
48292,38620,pz_0243,2
73730,2390,pz_0355,1
138048,26733,pz_0358,1
112579,52283,pz_0097,1
85923,32807,pz_0322,2
76469,26732,pz_0146,2
76541,35005,pz_0273,1
166993,46574,pz_0032,3
159156,60568,pz_0357,2
33670,32209,pz_0140,1
25932,27350,pz_0077,2
30521,80542,pz_0062,4
182792,81367,pz_0350,2
189386,59383,pz_0033,2
105858,36272,pz_0178,1
39629,71720,pz_0139,1
72754,66693,pz_0371,1
174511,72339,pz_0335,1
82276,76728,pz_0129,2
159710,28131,pz_0095,1
101280,25144,pz_0258,2
32907,82282,pz_0012,3
134068,53222,pz_0238,1
160983,77414,pz_0322,3
78719,978,pz_0011,2
28970,7751,pz_0110,1
118486,79240,pz_0345,2
183195,6723,pz_0201,3
177892,59305,pz_0373,1
76513,3136,pz_0375,1
132143,50348,pz_0210,2
96645,34138,pz_0193,1
132598,7371,pz_0015,1
68263,15801,pz_0189,1
177391,43347,pz_0228,1
72244,44171,pz_0199,2
189179,48012,pz_0070,2
132036,44059,pz_0373,1
24724,84828,pz_0353,3
137700,51725,pz_0295,2
82386,28409,pz_0232,1
47128,2459,pz_0107,2
85208,71776,pz_0011,4
108095,20137,pz_0023,2
29403,63428,pz_0154,3
88238,58885,pz_0349,1
42229,14811,pz_0031,1
47520,33261,pz_0057,1
170243,75194,pz_0056,1
89318,34626,pz_0287,1
52818,57601,pz_0069,1
140681,62500,pz_0346,1
184679,71535,pz_0265,1
130915,6680,pz_0290,1
133831,37029,pz_0019,1
64050,27183,pz_0364,1
53886,36407,pz_0329,1
92864,46917,pz_0179,1
175535,6888,pz_0084,1
8027,36280,pz_0053,1
174126,34922,pz_0097,1
87432,27131,pz_0062,1
48354,24987,pz_0237,1
11252,6472,pz_0198,4
30604,24272,pz_0113,2
66865,21337,pz_0048,2
30214,52575,pz_0264,2
15886,24257,pz_0159,3
153591,82838,pz_0242,2
103661,29223,pz_0315,1
47944,49661,pz_0270,1
129643,9072,pz_0343,1
94354,63695,pz_0088,1
31856,77033,pz_0006,2
7677,20800,pz_0170,2
78268,62787,pz_0051,1
40276,33679,pz_0043,1
148674,33731,pz_0062,1
148779,79160,pz_0218,3
180760,64990,pz_0077,1
83124,298,pz_0211,3
62634,13300,pz_0283,1
139122,36333,pz_0265,1
107656,53527,pz_0084,1
102126,29053,pz_0354,2
136670,76453,pz_0337,3
163837,30547,pz_0181,1
125499,3111,pz_0254,
94119,60125,pz_0257,
91732,3698,pz_0354,1
89134,77542,pz_0069,2
65040,8651,pz_0198,2
91775,61818,pz_0204,1
134752,76140,pz_0350,1
120789,31608,pz_0183,1
130955,42610,pz_0108,4
64076,73399,pz_0077,2
190590,11994,pz_0232,2
62024,45383,pz_0238,4
120884,23184,pz_0293,1
117599,75346,pz_0377,
42602,8084,pz_0347,2
50909,5599,pz_0001,2
49720,38500,pz_0241,1
43558,83250,pz_0146,2
188774,16906,pz_0175,1
147856,71151,pz_0168,2
123420,38981,pz_0209,1
6894,64558,pz_0182,2
172955,43412,pz_0201,1
158460,14535,pz_0246,1
21322,74126,pz_0303,2
187739,83627,pz_0379,2
40037,17381,pz_0088,1
189193,47903,pz_0032,
38588,29434,pz_0302,1
68506,11053,pz_0113,2
116456,50324,pz_0011,1
10271,24390,pz_0040,2
60863,77361,pz_0002,1
65162,79766,pz_0213,1
188508,287,pz_0232,2
97019,29771,pz_0178,2
182951,5913,pz_0101,4
173930,59403,pz_0290,1
39226,3360,,2
187582,53922,pz_0159,1
77007,76308,pz_0165,2
137535,43908,pz_0252,1
126877,31519,pz_0077,2
50983,71749,pz_0086,1
142038,12524,pz_0049,1
163892,69702,pz_0144,2
142775,19106,pz_0006,3
159750,68527,pz_0280,2
183007,59968,pz_0292,1
184816,84806,pz_0155,1
184293,36919,pz_0270,4
74139,51314,pz_0291,2
163818,25874,,1
83649,44199,pz_0103,3
10118,567,pz_0061,1
25909,60166,pz_0106,1
81919,36683,pz_0368,3
180349,39536,pz_0291,1
83369,13387,pz_0165,1
158828,17397,pz_0019,1
101515,27051,pz_0039,1
13690,61148,pz_0117,1
181711,7185,pz_0249,2
112402,60599,pz_0064,1
130642,64571,pz_0365,2
61883,2238,pz_0149,2
85108,48754,pz_0025,2
153956,68852,pz_0088,1
151230,32849,pz_0269,1
48948,60571,pz_0157,3
173855,65613,pz_0299,1
175117,81313,pz_0177,2
107128,50780,pz_0156,2
126403,73324,pz_0257,1
3924,54523,pz_0224,2
83052,11109,pz_0027,1
135958,23113,pz_0162,1
61666,82047,pz_0197,2
28748,775,pz_0150,1
129820,26436,pz_0180,2
61160,27508,pz_0310,4
113188,33809,pz_0197,1
64084,44622,pz_0268,4
114643,72764,pz_0365,2
176305,69679,pz_0053,1
115689,53967,pz_0014,1
133317,62964,pz_0190,1
83130,52410,pz_0249,1
110445,9079,pz_0087,2
62569,49449,pz_0186,2
124592,55460,pz_0066,1
146297,79788,pz_0281,1
163882,11633,pz_0326,1
79889,75722,pz_0308,1
136423,866,pz_0146,1
12188,58510,pz_0194,2
41461,80018,pz_0363,1
151756,16580,pz_0308,2
96427,75299,pz_0158,1
144971,58885,pz_0194,1
31825,76300,pz_0067,4
135206,79609,pz_0095,3
37067,82448,pz_0043,2
158624,31798,pz_0245,1
90708,21164,pz_0316,1
16440,42706,pz_0073,1
152598,19894,pz_0181,1
94140,63380,pz_0107,1
55614,25906,pz_0198,2
158816,46452,pz_0236,2
129789,35548,pz_0009,1
178594,71782,,1
175768,52066,pz_0086,2
122,84691,pz_0134,2
91072,45893,pz_0157,2
161684,20465,pz_0191,1
149602,4627,pz_0212,1
101121,68010,pz_0254,1
184090,53292,pz_0112,2
125161,30605,pz_0186,1
174545,50789,pz_0155,2
15306,55608,pz_0287,1
49252,71641,pz_0209,2
104291,31307,pz_0364,4
139051,30944,pz_0229,1
139166,21203,pz_0042,1
176005,11363,pz_0168,2
167473,310,pz_0195,2
182812,84498,pz_0002,1
68849,10189,pz_0190,2
123185,84994,pz_0309,1
161867,69356,pz_0062,1
44237,7879,pz_0301,2
62395,84481,pz_0218,1
151832,12204,pz_0172,2
123250,16184,pz_0384,1
169608,996,,2
5973,54089,pz_0274,1
162066,16684,pz_0002,2
84372,37246,pz_0046,1
167052,26074,pz_0282,1
129160,44827,pz_0166,2
156826,29354,pz_0309,3
159908,82243,pz_0099,2
16960,76584,pz_0380,1
36860,40808,pz_0182,2
71791,41922,pz_0067,2
167212,62523,pz_0380,1
120328,14220,pz_0085,2
33019,40363,pz_0363,2
145563,9912,pz_0317,1
13427,27764,pz_0173,3
42869,11132,pz_0163,1
28436,20969,pz_0061,1
17974,15312,pz_0130,3
33773,68684,pz_0206,1
191389,19766,pz_0112,1
163445,73158,pz_0240,2
120073,20479,pz_0124,2
15358,59991,pz_0091,1
57122,80480,pz_0217,1
112735,79952,pz_0197,2
66048,43636,pz_0362,3
151291,81401,pz_0074,1
171068,49049,pz_0191,2
193460,84166,pz_0304,1
160468,23745,pz_0088,1
131192,12152,pz_0122,1
132510,34053,pz_0038,1
56018,31573,pz_0153,2
72805,75156,pz_0234,1
49312,5856,pz_0023,4
19838,70268,pz_0231,1
49022,30957,pz_0270,2
99896,2830,pz_0054,1
126876,41780,pz_0079,4
804,20153,pz_0334,3
70209,22939,pz_0047,4
165400,32879,pz_0063,1
13075,61780,pz_0205,4
175215,82751,pz_0013,2
40384,24273,pz_0145,2
29151,83135,pz_0203,2
120010,62810,pz_0305,1
135978,24452,pz_0157,4
97683,23532,pz_0179,3
119796,49760,pz_0106,3
166236,83688,pz_0167,1
58614,42720,pz_0083,1
37270,3140,pz_0275,1
178249,77897,pz_0158,1
23564,49908,pz_0269,1
128939,70030,pz_0077,1
32514,42431,pz_0272,1
171783,42210,pz_0358,1
191675,15840,pz_0144,2
117482,17631,pz_0293,3
99808,33031,pz_0369,1
93232,7613,pz_0331,1
120756,27117,pz_0339,1
182248,12809,pz_0376,1
140354,642,pz_0045,1
12913,72959,pz_0182,4
18601,41103,pz_0126,1
30697,42324,pz_0276,1
102464,64966,pz_0144,1
191205,55134,pz_0056,2
161808,79552,pz_0092,1
8885,68983,pz_0267,2
111765,14270,pz_0172,2
50975,66396,pz_0128,1
98766,7846,pz_0108,2
36809,2545,pz_0352,1
100756,59915,pz_0099,1
79697,51515,pz_0290,2
22338,26264,pz_0032,4
137000,41520,pz_0244,4
93395,31607,pz_0260,1
115140,47817,pz_0380,1
10021,30896,pz_0364,1
82647,66239,pz_0294,2
79522,9925,pz_0176,1
89597,7843,pz_0108,2
144709,12438,pz_0295,1
157409,39390,pz_0061,2
164414,49138,pz_0333,1
36253,68901,pz_0057,1
120517,769,pz_0220,1
82043,32380,pz_0205,1
129690,2233,pz_0285,1
112567,13769,pz_0241,2
156289,66753,pz_0197,1
10873,14497,pz_0075,2
169995,20999,pz_0067,1
68497,65538,pz_0146,1
144275,71805,pz_0234,2
154758,22870,pz_0358,1
70214,84199,pz_0006,1
126739,61813,pz_0121,1
21005,73474,pz_0157,2
36438,73994,pz_0134,2
156664,28790,pz_0114,1
53763,10187,pz_0039,3
46368,51176,pz_0048,3
38890,3126,pz_0311,2
82826,37092,pz_0110,1
171685,31159,pz_0176,2
181357,19455,pz_0049,1
11801,52984,pz_0192,2
105889,30774,pz_0129,2
11099,45312,pz_0101,3
14731,79776,pz_0077,3
172952,6263,pz_0007,1
40968,38665,pz_0300,3
40114,49755,pz_0288,2
138564,43943,pz_0220,1
93803,53046,pz_0033,2
141896,42496,pz_0029,1
54756,85011,pz_0153,2
95275,59141,pz_0133,3
34889,62243,pz_0262,1
132376,61317,pz_0020,1
96039,60689,pz_0185,1
13359,16121,pz_0167,1
162689,48857,pz_0224,1
34514,63510,pz_0373,1
104790,56855,pz_0332,1
26081,18337,pz_0291,1
91344,14006,pz_0273,2
56643,16268,pz_0230,2
173773,66060,pz_0120,2
65426,3027,pz_0125,3
158660,38442,pz_0159,2
61770,136,pz_0225,2
72742,39102,pz_0288,1
47413,35821,pz_0219,1
149067,8293,pz_0364,2
56230,7577,pz_0087,2
30644,16775,pz_0164,3
169498,23271,pz_0022,1
135515,22058,pz_0251,4
102941,19667,pz_0001,2
73899,50957,pz_0280,2
145757,5246,pz_0372,2
186083,4157,pz_0118,2
134228,35580,pz_0094,1
67901,68304,pz_0121,4
22070,83182,pz_0092,4
69870,59832,pz_0053,1
145206,56305,,2
155633,63335,pz_0329,1
130795,78687,pz_0255,3
113803,38111,pz_0048,3
102236,23354,pz_0040,1
86615,58214,pz_0227,1
101971,15743,pz_0084,1
91367,1917,pz_0057,1
115465,16373,pz_0304,1
171183,38048,pz_0011,2
168730,61572,pz_0180,2
30870,47174,pz_0250,2
104310,58217,pz_0254,4
104614,55075,pz_0257,2
92335,18523,pz_0305,3
170816,48845,pz_0181,1
57133,45634,pz_0036,1
130096,45048,pz_0168,1
120852,29373,pz_0074,1
167287,31750,pz_0358,1
68232,79726,pz_0301,4
32500,37901,pz_0059,2
8708,61822,pz_0030,2
146976,76256,pz_0234,1
41011,9183,pz_0027,1
89700,76176,,1
106925,1348,pz_0208,1
26001,28562,pz_0034,1
53549,19524,pz_0103,1
17140,32999,pz_0345,1
176415,21599,pz_0245,1
43073,67314,pz_0127,2
100421,18179,pz_0125,3
45621,38710,pz_0056,1
169004,53982,pz_0219,1
5427,37483,pz_0316,1
72311,68110,pz_0047,1
90691,32763,pz_0095,1
95292,46417,pz_0206,1
151689,48402,pz_0056,2
123226,68894,pz_0253,1
2214,47026,pz_0049,2
72553,12617,pz_0136,2
156300,62168,pz_0378,1
42056,56976,pz_0279,3
12811,35338,pz_0197,1
23148,53282,pz_0159,2
66371,38792,pz_0237,2
129467,53930,pz_0108,1
124788,48693,pz_0262,1
88358,44520,pz_0041,1
190352,22234,pz_0269,1
18612,83504,pz_0025,1
77960,19784,pz_0283,2
3198,19291,pz_0033,1
178289,55637,pz_0190,1
23291,2533,pz_0154,1
134475,65260,pz_0133,2
66710,40393,pz_0183,1
192572,75897,pz_0261,1
9416,13712,pz_0339,1
1364,62699,pz_0221,2
67463,59698,pz_0055,1
30207,55873,pz_0345,2
50039,15059,pz_0284,1
86039,20064,pz_0359,2
94308,10044,pz_0033,4
2570,37027,pz_0302,2
83700,37032,pz_0142,1
72011,40363,pz_0120,1
92249,36664,pz_0216,2
105713,8560,pz_0104,1
150284,30481,pz_0322,1
114842,83274,pz_0109,2
138453,138,pz_0283,1
31473,37543,pz_0355,2
163057,55172,pz_0120,3
183402,16253,pz_0387,2
180232,31371,pz_0114,1
65349,62721,pz_0247,1
28060,23269,pz_0360,2
118406,28971,pz_0325,3
12366,18603,pz_0078,1
7036,2403,pz_0218,2
186119,80639,pz_0286,1
161716,27058,pz_0227,4
11104,65883,pz_0076,2
97399,5016,pz_0097,1
126816,47713,pz_0243,3
73916,25587,pz_0043,2
27572,60563,pz_0273,3
87922,63114,pz_0092,1
31735,47743,pz_0379,3
92279,78389,pz_0328,3
51676,68058,pz_0179,2
121044,74628,pz_0054,2
178824,62416,pz_0307,2
114298,55876,pz_0359,2
71054,2139,pz_0126,1
91921,21068,pz_0218,1
148229,61472,pz_0194,2
104523,39906,pz_0360,2
56026,32137,pz_0112,4
47755,15903,pz_0084,1
106443,19511,pz_0328,1
124652,74671,pz_0118,1
166679,69638,pz_0133,4
116612,27431,pz_0039,1
166955,82513,pz_0163,1
23208,11840,pz_0040,1
120556,34917,pz_0222,1
88573,5129,pz_0176,1
161903,33442,pz_0098,1
107852,1085,pz_0215,1
137002,3438,pz_0279,1
112921,79637,pz_0064,1
13394,25145,pz_0066,3
47916,1300,pz_0318,2
105974,27787,pz_0172,1
90952,52844,pz_0113,2
192004,17740,pz_0370,4
110564,81842,pz_0010,2
178690,42020,pz_0365,2
41740,6858,pz_0320,3
97470,75093,pz_0041,3
34435,55533,pz_0094,1
112654,72713,pz_0284,3
84413,56799,pz_0154,1
81820,73815,pz_0373,1
116072,74643,pz_0369,1
191976,64954,pz_0286,1
58320,51361,pz_0161,2
27735,46031,pz_0112,1
67730,74958,pz_0362,2
168420,30006,pz_0112,1
189864,49809,pz_0059,1
192335,39501,pz_0332,1
174992,2779,pz_0176,2
173607,13198,pz_0206,1
69638,54561,pz_0188,1
180292,70876,pz_0227,4
88668,40370,pz_0209,2
90585,32330,pz_0039,2
5178,77520,pz_0113,1
145733,10915,pz_0382,1
13639,54050,pz_0112,1
58969,13792,pz_0099,2
