order_id,date,time
17576,2023-01-07,19:59:11
12097,2023-03-04,22:27:59
79403,2023-06-13,15:17:56
54526,2023-06-04,15:57:10
13116,2023-12-25,13:29:39
9799,2023-02-01,17:54:25
19736,2023-07-18,20:52:51
53037,2023-01-13,12:38:30
37769,2023-12-14,21:08:36
73702,2023-03-21,11:35:24
21350,2023-04-21,13:58:53
66017,2023-02-26,19:10:59
47641,2023-11-25,20:46:01
60604,2023-07-14,14:45:09
62392,2023-07-15,11:06:43
69429,2023-09-25,13:31:34
6353,2023-09-05,18:05:41
53894,2023-05-26,14:42:26
25757,2023-03-29,13:02:49
26789,2023-03-13,16:38:23
934,2023-01-14,19:25:59
46587,2023-09-15,20:56:01
62844,10/22/2023,16:11:22
80146,,21:38:47
9771,2023-01-12,20:34:14
13687,2023-03-19,20:17:38
17752,2023-07-26,20:41:41
13193,03/17/2023,20:51:01
72663,2023-08-10,15:58:15
60344,12/08/2023,20:13:18
50625,2023-05-16,19:51:38
79071,2023-06-18,16:16:15
62179,2023-09-16,21:46:11
1276,2023-07-04,19:06:50
9676,2023-07-14,19:14:09
47958,2023-10-27,17:39:53
67352,2023-12-24,20:16:12
58949,2023-03-11,18:01:57
75172,2023-06-30,20:40:24
50325,2023-05-25,22:03:50
23556,2023-11-14,17:13:39
37836,03/31/23,18:46:13
36967,2023-06-12,21:19:22
252,2023-02-09,15:05:01
47782,2023-10-05,22:17:04
23621,2023-01-15,13:06:42
1426,01/03/2023,11:52:41
53659,2023-06-30,19:08:06
24088,2023-07-28,20:51:54
4379,2023-06-22,15:10:17
15092,2023-10-20,20:34:57
36493,2023-12-03,14:23:45
38179,2023-09-28,16:04:41
84519,2023-01-02,12:49:41
12653,2023-02-08,12:17:33
42565,2023-07-28,14:17:29
81357,2023-08-16,15:04:03
17785,03/04/2023,21:30:33
55124,2023-01-14,18:26:25
68245,02/19/2023,15:27:44
39320,10/14/2023,13:52:23
60914,29-08-2023,22:47:30
76253,2023-05-04,21:53:10
49238,2023-06-12,21:26:43
17930,10-08-2023,14:13:29
60226,2023-03-25,16:46:02
20906,2023-02-07,20:23:01
63764,2023-10-07,21:17:36
80347,2023-09-09,21:04:04
20402,2023-09-14,17:35:18
52332,06/14/2023,15:26:30
76802,2023-03-01,17:12:51
41275,2023-12-10,12:13:49
69057,2023-08-22,20:58:43
55026,01/24/2023,17:59:36
23140,2023-10-07,13:24:57
39156,2023-08-24,14:22:13
20195,07-06-2023,14:13:15
1305,2023-09-03,14:16:20
47944,2023-11-07,21:36:23
62916,2023-06-10,21:42:53
33485,2023-10-17,21:40:44
71133,2023-08-06,17:47:24
40275,2023-07-15,14:43:30
48835,2023-02-25,18:20:02
65762,2023-05-17,21:54:00
13247,2023-12-16,11:02:04
65707,2023-11-19,13:01:41
84501,2023-04-15,14:16:49
23002,2023-08-19,15:06:15
37122,2023-03-23,14:27:41
22113,2023-11-06,12:58:24
3622,2023-11-25,17:16:58
5133,2023-10-13,22:14:03
56480,2023-07-25,
19391,19-03-2023,18:12:06
81323,2023-10-16,21:24:28
21451,2023-04-25,12:47:27
41548,2023-06-28,19:15:46
39976,2023-12-26,13:43:51
1195,2023-12-24,13:46:18
12792,2023-02-04,13:31:43
77947,03/16/23,13:35:25
62276,2023-12-30,21:35:22
27658,2023-04-15,21:54:09
5791,2023-12-03,17:43:53
11789,2023-11-15,14:05:50
50062,2023-08-19,21:50:06
79220,2023-12-11,13:29:10
28735,2023-11-08,17:49:43
64900,2023-12-01,13:56:45
64259,2023-05-20,20:52:25
54657,2023-01-23,16:23:26
23282,2023-11-14,18:16:34
65591,2023-06-30,18:15:25
18956,07/26/23,17:42:09
81535,2023-12-25,14:19:58
52125,2023-10-27,22:47:34
14250,2023-02-06,17:47:47
84663,2023-09-22,19:11:16
29769,2023-01-20,12:07:16
40970,2023-11-02,21:31:48
53786,2023-08-08,13:30:32
74916,2023-01-19,20:23:37
53893,2023-11-23,14:57:09
47226,2023-06-29,14:28:21
69261,2023-01-28,20:38:31
42493,,13:00:48
31735,2023-09-17,18:44:25
63418,2023-10-27,14:09:41
28139,2023-01-12,16:56:57
112,2023-10-20,18:40:42
51145,2023-06-23,18:00:17
3767,2023-06-18,16:59:48
23709,2023-12-12,16:57:00
37302,2023-08-24,20:03:29
69161,2023-06-05,22:22:02
11023,2023-11-11,19:36:30
62609,2023-05-18,17:12:43
34377,2023-04-26,19:03:06
44886,2023-09-27,17:45:32
46599,08-07-2023,16:13:40
39456,2023-01-23,14:18:25
30348,2023-02-15,12:03:35
8574,2023-12-13,14:50:38
41883,2023-12-17,22:43:54
66099.0,2023-06-26,13:13:46
28687,2023-06-04,21:57:53
19889,2023-08-17,19:23:22
55014,2023-10-19,17:26:46
65841,2023-01-17,13:14:28
61677,2023-11-15,13:28:37
31054,2023-01-18,19:51:42
85392,2023-02-08,18:57:05
36279,08-06-2023,15:36:20
77978,2023-05-22,21:15:35
22648,2023-11-10,13:42:32
38962,2023-12-09,13:01:51
39654,2023-07-13,14:23:43
27026,2023-04-09,22:30:15
71516,2023-05-18,13:52:22
58963,2023-03-20,
46711,2023-07-08,19:18:59
51874,2023-02-07,15:57:17
13632,12/05/2023,21:43:43
81059,2023-10-01,12:26:50
11670,2023-09-26,16:49:10
46316,2023-08-09,20:52:59
41225,2023-08-28,20:46:09
11371,2023-05-24,
34933,06/09/23,14:13:09
17909,2023-12-13,20:18:25
53837,2023-07-19,21:51:04
36572,2023-12-05,18:58:57
79577,2023-11-28,19:10:25
68088,2023-01-01,
83710,2023-05-24,21:28:29
68419,2023-09-27,18:46:23
27549,2023-08-12,14:13:23
17080,2023-01-11,20:16:12
21412,2023-04-24,20:15:28
38855,2023-03-22,20:36:57
4596,2023-10-06,12:28:47
21734,2023-01-16,13:48:47
40069,2023-03-01,19:52:36
6197,2023-10-20,20:39:09
35985,2023-02-11,20:36:16
49964,2023-01-30,20:34:31
56865,2023-07-22,20:32:07
65592,2023-09-13,20:00:20
61727,2023-10-25,21:11:02
65138,2023-01-26,17:55:26
60164,2023-02-12,21:57:24
83577,2023-03-01,20:43:02
18485,12/10/23,18:15:07
26061,2023-02-07,18:17:07
84768,04-03-2023,20:01:53
76035,2023-02-18,13:44:40
42818,2023-01-30,20:15:30
18983,2023-02-08,15:51:31
22536,2023-10-06,19:01:38
60193,2023-08-15,21:50:10
4220,2023-05-16,13:22:12
66049,2023-03-02,14:03:07
7579,2023-05-28,20:53:57
7775,2023-08-04,21:18:52
19192,2023-01-24,15:42:35
55811,2023-09-02,
46807,2023-07-09,13:44:17
81466,2023-01-19,13:56:55
34300,2023-06-22,21:59:44
39408,2023-10-04,22:46:51
27311.0,2023-08-23,18:49:18
54925,2023-04-03,14:59:24
45729,2023-02-20,13:44:54
54249,2023-03-21,20:38:08
12112,2023-09-19,14:22:44
14030,2023-07-28,19:48:35
48721,2023-01-26,
85349,2023-03-28,11:09:17
51428,2023-05-30,22:22:42
15152,2023-08-18,20:16:28
72956,2023-04-15,19:36:27
44856,2023-05-30,17:32:25
38408,2023-10-12,19:57:12
73638,02/11/23,18:25:08
53861,2023-05-21,17:19:59
10338,2023-09-15,19:43:30
70858,2023-07-29,20:19:39
41075,2023-07-12,19:12:34
5645,2023-01-27,20:36:31
12104,2023-12-05,14:37:08
75073,2023-01-02,19:08:36
19038,2023-05-14,21:17:33
1392,2023-05-04,17:34:20
56723,2023-11-10,12:39:20
5682,2023-11-20,13:56:23
47607,2023-07-19,14:00:53
414,2023-11-22,12:37:32
83954,2023-06-04,18:36:42
17316,2023-12-26,16:34:40
22046,2023-10-29,20:46:35
46686,2023-01-31,18:36:17
25264,2023-11-24,19:02:36
73348,2023-02-09,15:14:42
26088,2023-06-17,16:11:03
15216,2023-01-05,15:04:07
490,2023-11-07,20:32:29
64579,2023-10-11,18:46:15
73168,2023-05-02,16:47:47
45268,2023-03-14,12:37:31
8820,2023-12-27,
70341,2023-02-02,22:36:51
11399,2023-09-20,20:53:57
84839,2023-08-17,22:01:11
56891,2023-09-11,13:44:07
77552,2023-03-09,13:34:34
29910,2023-02-15,13:55:52
20860,2023-08-08,22:08:41
5620,2023-12-16,18:15:35
1979,2023-06-09,14:31:01
45518,01/10/23,20:34:44
28901,01/22/2023,20:00:13
68692,02/20/23,
73297,2023-02-05,14:40:01
47346,2023-11-18,15:59:24
10853,2023-04-10,19:25:29
83106,2023-11-30,20:49:06
60982,2023-05-20,15:12:30
70978,,13:10:21
36015,2023-04-30,13:40:23
53564,2023-12-24,13:41:56
10710,2023-08-12,22:21:46
17940,2023-01-14,18:53:47
9744,2023-04-15,
77377,2023-10-23,18:37:26
1333,2023-02-26,21:28:13
51865,2023-01-17,15:42:33
20632,2023-02-23,19:01:35
51221,2023-04-12,20:10:55
40094,2023-09-21,18:55:04
28272,2023-04-29,13:56:49
76780,2023-12-02,14:16:32
66284,2023-03-16,21:33:52
63774,2023-02-13,19:04:52
50114,2023-06-12,18:32:32
4427,2023-09-09,13:18:57
73882,2023-02-20,20:41:13
83149,2023-04-30,17:00:23
56595,2023-04-25,19:10:31
23302,2023-01-05,20:38:28
78238,2023-07-07,13:41:41
14267,2023-04-27,13:05:20
57374,2023-11-29,17:09:08
43983,2023-05-31,15:08:12
12892,2023-04-09,17:41:15
45885,2023-02-06,13:07:42
58338,2023-01-25,20:38:50
47715,2023-02-26,21:52:24
25952,2023-09-11,20:42:33
5420,07/31/2023,16:05:13
65827,2023-02-07,19:24:16
79664,2023-05-20,15:09:10
66730,2023-09-08,13:43:35
23438,2023-01-14,18:38:12
81054,2023-03-27,11:47:11
60331,,20:47:08
12751,2023-02-01,20:36:18
16864,2023-11-25,20:54:17
56827,2023-11-20,17:09:10
21530,2023-04-30,14:42:43
82489,2023-12-22,22:52:43
47764,2023-05-12,16:12:00
60607,2023-12-20,11:48:43
8973,2023-11-15,17:58:17
58693,2023-05-02,
14442,2023-07-29,11:55:00
66629,2023-03-24,18:03:17
63063,2023-12-20,15:39:40
83936,2023-02-19,19:23:36
79018,2023-12-13,21:07:46
50938,2023-11-29,12:37:30
77480,2023-08-25,18:37:42
50874,2023-02-09,13:42:27
48337,2023-08-22,16:07:03
3587,2023-06-03,18:30:05
34935,2023-12-28,12:21:50
61264,2023-12-19,21:13:15
8208,2023-11-15,15:42:32
64595,2023-07-23,13:32:35
64948,,13:55:03
14488,2023-11-08,17:42:33
18748,2023-08-02,17:25:00
48276,2023-02-21,19:17:31
895.0,2023-10-09,15:25:27
57049,2023-02-10,21:17:27
65118,2023-10-22,21:59:58
82347,2023-06-19,19:30:13
58659,2023-10-03,19:35:45
44885,2023-07-15,13:49:33
14850,2023-09-12,20:10:32
5165,2023-06-13,20:09:39
13553,2023-01-09,21:37:57
66392,2023-06-07,13:30:49
74783,2023-09-27,20:52:55
11660,2023-05-08,
20275,07/01/2023,14:48:29
58422,2023-04-16,18:05:17
18185,2023-01-27,17:59:04
57600,2023-03-27,20:40:58
42702.0,2023-03-31,18:34:51
57540,2023-01-18,20:05:41
41973,2023-03-29,20:20:57
21818,11/28/23,22:38:55
4314,2023-04-07,19:12:23
38240,2023-06-27,
27915,2023-08-13,13:37:52
64841,2023-08-12,19:45:28
45926,2023-12-26,21:03:40
34957,2023-10-04,14:37:46
20026,2023-03-08,22:03:55
2415,2023-09-05,13:50:43
8615,2023-04-26,20:16:55
61037,2023-10-09,14:32:37
46720,2023-12-05,19:42:22
62537,2023-10-30,14:40:45
17202,2023-01-10,20:07:08
14377,,19:15:31
41786,2023-12-28,13:07:01
82956,2023-03-11,13:17:48
37925,2023-12-29,12:29:31
4056,2023-04-26,13:54:36
77910,2023-05-17,19:24:22
33515,2023-10-27,21:58:58
14657,2023-04-27,
67691,26-09-2023,20:34:45
72707,2023-02-11,21:46:26
7544,2023-12-05,18:22:02
4996,2023-09-30,17:23:25
24028,2023-06-01,17:47:30
76832,2023-07-28,20:07:57
7393,2023-06-26,13:27:18
43724,2023-05-12,20:23:41
79737,2023-04-07,12:12:22
43387,2023-12-16,18:59:22
70708,2023-06-29,15:56:40
23807,2023-05-11,14:15:58
63635,2023-06-13,14:54:53
4902,2023-11-30,16:48:15
73785,03/01/23,15:25:46
28065,2023-08-15,14:54:56
23030,2023-11-22,13:30:59
29670,2023-06-19,21:10:14
62892,2023-09-17,18:20:47
56768,2023-06-04,15:37:20
18590,2023-05-16,13:57:35
46341,2023-05-30,12:26:37
13752,2023-05-12,22:48:22
57933,2023-01-03,21:38:53
28571,2023-06-16,19:30:00
2778,2023-12-17,14:18:31
24859.0,2023-07-03,13:05:27
30477,2023-03-27,18:30:27
48214,2023-09-14,18:23:55
3444,2023-09-18,14:34:22
56371,2023-06-20,20:10:46
81344.0,2023-05-08,13:55:06
263,2023-02-15,13:09:49
72198,2023-11-02,22:02:19
60371,2023-10-05,20:49:57
27905,2023-09-16,11:09:32
51136,2023-04-17,21:21:23
17906,2023-03-06,19:06:51
21742,2023-05-01,19:12:13
26264,2023-12-22,21:53:17
18126,2023-12-16,20:07:18
23348,07-01-2023,15:40:54
82095,2023-10-19,13:35:44
8312,2023-06-08,17:15:41
79800,2023-06-07,18:14:59
56469,2023-02-15,15:49:58
43499,08/31/2023,19:20:53
76785,2023-01-05,17:43:44
73972,14-09-2023,21:55:22
10652,2023-07-05,19:07:53
21365,2023-10-15,13:30:22
27004,2023-08-23,20:53:54
47623,2023-03-10,21:03:53
6035,2023-09-20,20:22:43
2641,2023-06-13,20:46:49
78349,10/21/23,21:28:26
52520,2023-02-09,15:18:13
69706,2023-01-09,13:47:09
45150,06/06/23,13:22:29
71073,2023-02-06,20:23:56
25629,2023-11-23,14:44:23
54576,2023-09-20,15:30:20
40836,2023-05-29,20:08:40
13463,2023-04-11,15:02:43
42542,2023-05-17,19:34:01
37889,2023-11-28,18:00:59
1783,2023-08-20,11:01:36
13321,2023-10-06,21:33:05
26072.0,2023-07-19,21:16:39
72404,2023-11-24,17:24:50
22326,2023-07-30,13:47:23
24815,08/17/2023,20:20:06
61270,2023-01-05,21:16:30
60867,2023-05-24,21:10:10
16855,2023-06-07,20:00:46
59925,2023-08-14,20:59:44
25208,2023-06-14,19:40:17
14889,2023-07-23,18:55:06
19024,2023-05-11,15:41:53
6030,05/21/23,16:40:09
6747,06/21/23,15:31:16
21216,2023-12-04,20:09:43
2179,2023-10-17,14:55:14
47058,2023-12-10,19:52:43
25990,10/25/23,11:12:47
3640,2023-07-24,19:46:16
53357,2023-02-05,13:41:50
50519.0,2023-11-03,21:33:20
9035,2023-01-17,19:08:08
71450,2023-11-12,20:30:35
35427,2023-10-28,14:20:39
17016,2023-10-28,20:36:14
58768,2023-01-29,20:05:12
34325,2023-10-19,21:58:20
55506,2023-07-14,19:43:16
40449,2023-06-05,21:13:46
52853,2023-03-23,15:10:22
56462,2023-06-09,19:00:28
5193,2023-10-13,18:06:31
25337,2023-10-25,13:26:25
24257,2023-10-17,19:24:16
48206,2023-03-11,19:53:20
8475,01/26/23,21:40:49
76079,2023-01-08,19:42:31
78094,2023-11-11,15:01:57
3591,2023-05-04,15:12:54
69246,2023-04-15,16:39:18
60268,2023-10-19,16:15:03
32502,12/31/23,20:44:05
47409,2023-03-27,15:52:59
74743,2023-12-01,12:06:28
47366,2023-06-14,14:40:51
36128,2023-03-03,22:25:52
9102,2023-07-25,18:49:02
13951,2023-01-15,20:04:09
42470,2023-09-27,12:21:41
17718,2023-01-01,20:13:42
69060,2023-12-29,19:06:23
50146,2023-09-18,12:55:17
47947,2023-08-31,16:50:47
16045,2023-11-10,20:51:32
25951,2023-07-25,12:31:41
81445,2023-04-04,18:17:37
40501,2023-06-11,20:33:21
44393,2023-02-21,14:26:14
66133,2023-02-06,14:09:03
659,2023-11-18,14:41:45
67940,2023-04-24,19:36:15
79687,2023-08-18,21:14:36
76928,,15:18:32
26448,2023-11-02,14:25:43
5588,2023-06-23,13:56:19
28135,2023-08-13,22:29:26
69826,2023-04-17,20:14:55
11480,2023-02-26,21:21:12
54613,2023-07-22,19:39:03
77842,2023-05-21,17:02:53
17773,2023-12-20,20:12:36
7888,,21:31:43
4539,2023-11-14,
30619,2023-01-17,18:23:30
14362,2023-06-04,13:56:37
37662,2023-09-24,13:29:49
11521,2023-12-18,16:17:39
84886,2023-07-18,16:33:19
572,2023-09-08,13:13:31
61398,2023-01-21,19:49:02
36260,2023-04-28,18:32:28
1137,2023-09-04,13:48:37
20716,2023-08-10,14:46:41
78730,2023-07-29,13:39:31
34921,2023-07-15,14:29:50
85101,2023-09-11,11:44:52
25494,2023-04-27,15:03:27
15406,2023-03-11,20:07:07
32940.0,2023-09-21,20:23:30
30946,02/15/23,13:35:10
53306,2023-11-25,21:33:16
38135,2023-03-17,18:30:09
19197,2023-10-23,20:17:10
34706,2023-03-12,21:47:42
45354.0,2023-03-19,13:21:51
6041,2023-10-23,20:29:36
43166,2023-08-21,19:36:36
79338,2023-11-16,19:56:54
46171,2023-10-06,13:18:29
32574,2023-05-13,20:57:16
29710,,14:10:26
542,2023-06-26,17:25:27
28954,2023-05-03,17:40:21
78868,2023-10-02,20:21:06
12998,03/12/2023,18:13:44
21707,12-08-2023,20:37:11
22750,2023-01-07,13:00:22
76767,2023-12-04,14:08:52
12553,2023-09-05,19:21:56
84146,2023-03-21,18:01:01
48469,2023-02-28,14:47:30
76481,2023-02-27,17:08:56
17355,2023-06-29,14:05:18
37095,2023-12-27,13:18:15
44496,2023-12-21,14:54:19
36550,2023-06-17,14:03:31
30218,2023-10-15,19:21:01
5575,2023-09-15,17:05:52
32239,2023-12-17,19:52:08
18849,2023-08-20,19:23:17
56760,06/24/23,16:14:07
19023,2023-05-17,21:46:36
49455,2023-02-13,14:03:29
14433,2023-08-23,13:04:43
36366,2023-11-18,16:19:04
34012,2023-03-28,18:16:01
8021,2023-06-30,19:09:35
3027,2023-11-04,19:39:41
62151,2023-08-02,19:03:17
18134,2023-08-25,21:56:45
8958,2023-01-05,14:06:45
47659,2023-10-18,20:45:25
47776,2023-11-02,21:02:35
11995,2023-12-22,14:00:24
22497,2023-11-28,16:41:54
82589,2023-03-13,13:48:09
83357,2023-09-21,21:33:33
70140,2023-11-06,14:15:36
2403,2023-08-01,13:10:34
25219,2023-01-22,16:51:31
11526,2023-03-05,21:37:42
14110,2023-03-19,17:26:28
61364,2023-03-07,18:57:33
84820,2023-01-30,20:51:36
53504,2023-07-08,
71183,2023-02-20,19:54:26
28680,2023-02-01,13:38:17
28096,2023-02-14,20:06:19
83820,2023-04-09,22:41:50
33290,2023-11-10,12:03:12
19772,2023-01-20,18:53:17
42568,2023-06-18,14:41:35
6058,2023-12-01,20:00:11
69788,2023-01-02,13:12:41
31625,2023-05-29,21:37:58
4436,2023-01-08,20:29:51
44365,2023-08-03,14:26:43
4766,2023-10-01,15:28:02
60030,2023-07-03,
84470,2023-12-19,16:17:36
40942,2023-01-09,19:33:27
44760,2023-07-02,19:24:18
30117,2023-03-20,19:36:41
74076,2023-07-13,14:49:12
67551,2023-08-05,21:01:45
28894,2023-08-11,19:56:45
81971,17-05-2023,14:59:21
35202,2023-06-19,17:44:49
63192.0,2023-06-02,20:15:39
72407,2023-04-19,18:07:48
54733,2023-01-17,14:52:11
16910,2023-04-21,11:32:23
85254,2023-09-20,19:43:59
70909,10/09/23,13:53:49
70405,2023-11-29,20:58:33
38963,2023-09-09,13:22:27
31109,2023-06-29,13:59:18
67643,2023-11-21,13:51:39
53776.0,2023-06-09,15:45:53
50224,2023-10-03,19:14:08
30406,2023-09-04,14:16:18
63835,2023-03-22,14:42:42
18860,,
71054,04/29/2023,13:40:18
40835,2023-03-28,22:15:46
29950,2023-10-03,19:26:19
72757,2023-08-21,13:57:45
59407,2023-09-28,21:30:13
17960,2023-10-31,20:16:29
38161,2023-03-04,13:52:46
69773,2023-07-19,19:55:20
34028,2023-09-11,13:17:20
38509,2023-10-20,12:41:14
75661,,19:41:48
77682,2023-12-06,16:18:46
49084,2023-03-12,12:41:01
49574,2023-12-08,
49391,2023-01-13,20:32:58
67084,2023-08-20,21:46:56
82980,2023-03-08,20:04:38
81691,2023-04-14,18:36:06
82292,2023-10-16,13:53:28
37678,2023-01-10,21:59:05
2454,12-10-2023,19:43:19
78608,2023-08-20,19:40:01
17503,2023-10-15,18:15:17
18610,2023-04-16,18:07:33
37078,2023-11-20,19:12:11
31872,2023-08-30,14:59:07
38054,2023-10-14,19:16:11
10850,2023-07-21,14:52:19
20518,2023-02-10,11:17:48
27481,2023-04-29,17:30:57
3101,2023-01-09,17:34:50
77243,2023-08-16,21:46:53
50149,2023-03-29,14:24:09
5711,2023-02-27,20:36:34
56833,,16:01:24
43452,2023-02-17,19:55:34
52071,2023-10-09,12:17:57
31700,2023-04-20,11:26:46
47499,2023-08-03,13:38:27
9274,2023-10-18,17:21:15
70676,,17:31:59
5443,02/09/23,16:54:10
26588,2023-04-04,12:31:39
76683,,18:15:27
84484,2023-12-24,16:22:10
3951,,19:16:06
19950,2023-02-20,20:24:04
20137,2023-12-02,15:12:04
45162,2023-05-12,19:58:31
4666,2023-10-02,18:04:14
45130,2023-06-21,20:03:47
6121,2023-12-31,14:06:42
49823,2023-05-24,21:46:55
53533,2023-12-29,19:48:16
67441,2023-06-25,11:49:55
69048,2023-08-31,19:47:48
28869,2023-10-09,13:30:30
77531,2023-10-30,18:43:27
3828,2023-03-22,15:23:44
81263,20-07-2023,11:08:21
66647,2023-05-02,13:56:30
70013,2023-12-01,13:26:53
33589,2023-12-07,18:28:55
69894,2023-05-14,12:28:31
40959,2023-08-08,20:49:40
18299,2023-07-28,15:51:26
3518,2023-09-12,17:55:30
28439,2023-05-02,18:13:33
16307,2023-04-14,17:16:12
22192,2023-11-14,15:39:11
14479,02/13/23,19:24:27
83929,2023-02-13,16:25:34
4274,2023-11-25,12:48:03
6404,2023-05-08,15:11:10
55377,2023-01-08,14:38:36
81266,2023-05-08,15:24:05
69566,2023-11-23,14:34:09
32264.0,,19:55:05
69806,2023-12-11,21:43:45
34679,2023-03-26,13:51:15
9915,17-12-2023,19:51:42
12895,2023-08-24,19:08:47
59052,2023-01-06,17:21:35
30285,2023-04-29,19:17:45
40195,2023-09-12,19:15:32
436,2023-01-23,21:45:34
3534,2023-04-07,14:38:30
22425,2023-10-24,19:50:26
44159,06/06/23,12:27:51
37292,26-05-2023,13:39:15
74419,2023-06-18,20:17:36
75286,,21:04:47
34780,2023-08-16,21:11:44
77717,01/11/23,13:16:21
3485,27-08-2023,20:04:36
25768,2023-11-17,21:46:28
27065,10/27/23,21:32:08
10492,2023-10-07,20:08:09
18167,2023-02-13,14:51:56
37620,2023-02-16,13:55:38
36475,2023-02-04,20:13:23
22268,2023-07-03,12:59:15
57882,2023-11-27,20:34:40
7089,2023-05-10,18:37:44
56101,2023-12-29,19:41:49
17929,2023-04-02,16:00:19
34036,2023-10-29,19:49:27
8914,2023-12-07,20:43:32
8536,2023-03-19,14:02:18
74712,2023-03-19,20:57:32
57318,2023-09-21,20:40:47
39467,2023-01-15,18:22:24
11107,2023-06-15,16:56:45
10433,04-10-2023,13:16:22
40539,2023-11-25,17:35:33
72907,2023-05-31,13:02:30
77586,2023-11-10,15:50:53
53676,2023-10-19,11:28:26
37409,2023-07-12,22:32:44
77904,2023-08-10,13:22:45
48417,2023-02-24,14:39:10
81083,09/16/23,21:02:52
28955,2023-07-15,14:42:28
80601,2023-03-16,20:36:21
85025,2023-07-11,22:37:42
11505,2023-07-26,13:30:14
58414,2023-12-14,14:21:57
2507,2023-03-31,13:16:34
8328,2023-07-20,19:49:00
76906,2023-09-28,13:09:44
31883,2023-02-15,14:12:40
61986.0,2023-10-11,13:23:48
72749,2023-07-11,16:18:23
41951,2023-05-12,18:31:20
46089,2023-11-24,20:57:25
52941,2023-08-05,21:24:14
29923,2023-12-04,17:47:29
27433,2023-09-23,20:16:17
61142,2023-09-03,13:45:07
3896,2023-03-11,
10452,2023-12-18,14:04:05
56871,06/06/23,12:35:33
62907,2023-04-29,13:30:38
70399,03-03-2023,20:15:46
84831,02/21/2023,18:44:36
76588,2023-02-10,13:45:23
50623,2023-04-24,20:21:37
59965,2023-02-10,13:46:54
238,2023-06-18,13:47:08
27351,2023-11-06,19:30:11
71238,2023-08-12,18:19:11
78062,2023-11-10,13:02:53
17608,2023-02-08,13:15:45
31895,2023-03-03,21:07:37
74572.0,10/13/23,21:16:57
62357,2023-05-05,21:25:35
34255,2023-05-08,20:49:03
62308,2023-11-23,17:15:10
8453,2023-11-25,17:37:47
33183,2023-10-29,14:37:19
84549,2023-04-22,17:46:15
11047,2023-10-05,16:30:58
72321,2023-04-08,21:24:41
47100,,21:59:59
77257,2023-11-07,19:33:30
56428,2023-01-19,21:49:13
36821,2023-11-25,13:58:51
78492,2023-03-27,13:19:26
54718,2023-12-03,21:53:36
6235,2023-12-08,22:18:06
67799,2023-01-18,20:08:18
37208,2023-09-17,15:26:30
36591,03/06/2023,20:32:46
25458,2023-11-20,11:07:44
11096,2023-05-15,17:50:16
21928,2023-08-19,16:30:35
15857,2023-10-30,17:26:23
48864,2023-01-07,18:41:10
45041,2023-05-14,19:35:26
58336.0,2023-01-16,21:30:41
83205,2023-12-17,19:45:19
4612,2023-03-23,14:20:21
1006,2023-08-29,15:44:17
36817,2023-06-01,17:07:06
35921,2023-01-26,20:08:45
78657,2023-01-03,14:27:01
32712,2023-06-21,21:33:30
53691,14-07-2023,18:11:48
58673,2023-10-20,14:19:13
2583,2023-05-07,15:43:50
2823,2023-01-24,16:13:49
54991,2023-08-27,18:02:41
71040,2023-01-05,18:53:43
18526,2023-03-29,13:42:51
51913,2023-02-01,21:59:22
10485,2023-04-20,13:56:00
56255,2023-12-11,20:22:10
52861.0,2023-03-15,16:28:44
73004,2023-06-11,15:00:48
74316,01/14/23,15:35:48
35421,2023-01-25,22:22:39
34589,2023-11-22,21:16:36
52901,2023-09-05,22:42:44
57558,2023-10-31,13:25:22
70877,05/08/2023,14:56:26
34566,11/15/23,13:34:56
30766,,13:07:59
21647,2023-05-28,21:32:13
83119,06-03-2023,14:59:36
72049.0,2023-04-17,18:56:49
39006,2023-03-07,20:26:18
47679,2023-02-25,18:15:01
32230,2023-10-01,15:10:40
84464,2023-12-31,19:37:27
73494,2023-02-20,18:17:52
70880,2023-02-10,11:54:12
64073,2023-05-21,14:46:54
31922,2023-01-11,17:54:46
39087,2023-03-06,13:43:29
45673,2023-08-02,20:38:47
31261,2023-12-30,19:10:23
64666,2023-03-22,13:20:27
73309,2023-01-01,18:03:50
29210,2023-10-22,16:30:42
27999.0,2023-03-03,19:47:32
44093,2023-01-06,14:56:13
58535,2023-04-25,21:49:23
42652,2023-02-27,17:08:59
44697,2023-04-14,20:53:00
82629,2023-10-27,22:36:59
22923,2023-07-11,14:10:41
74953,05/22/23,21:19:12
57436,2023-02-04,13:25:01
19642,2023-03-19,13:26:55
50809,2023-04-23,13:31:59
7944,2023-09-15,20:30:36
56019,2023-09-02,13:35:30
75401,2023-02-25,20:33:10
19941,2023-03-05,20:45:14
36461,2023-02-27,14:10:53
81759,2023-09-28,14:47:49
61553,2023-04-18,14:57:00
32042,2023-10-22,13:12:26
429,2023-04-28,13:02:19
2567,2023-07-31,20:49:36
9690,2023-04-14,18:47:02
12328,08/01/23,20:08:54
57782,2023-08-24,21:25:03
13370,2023-03-01,13:37:32
10902,2023-08-21,19:20:36
51734,2023-10-23,20:01:05
6980,2023-08-27,11:35:19
63414,2023-07-19,18:42:49
82715,2023-02-27,12:58:39
79829,2023-06-24,12:28:04
8315,2023-04-10,14:28:24
47486,2023-06-07,13:53:05
19,2023-06-07,19:29:21
54447,2023-12-23,20:19:27
796,05/04/23,14:00:07
3044,2023-03-10,13:18:10
58155,2023-02-03,13:44:34
66033,2023-09-23,14:16:55
